BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,SIZE_US
256,E2107,,LAVENDER,12,1,,3032,,,,,,,12
256,E2107,,LAVENDER,10,1,,3032,,,,,,,10
256,E2107,,LAVENDER,8,3,,3032,,,,,1,,8
256,E2107,,LAVENDER,6,1,,3032,,,,,,,6
256,E2107,,LAVENDER,4,2,,3032,,,,,,,4
256,E2107,,LAVENDER,2,3,,3032,,,,,,,2
256,E2107,,LAVENDER,0,2,,3032,,,,,,,0
257,E1420,,ROYAL,4,20,,3032,,,,,,,4
257,E1420,,ROYAL,2,2,,3032,,,,,,,2
258,E1822,,IVORY,28,1,,3032,,,,,,,28
258,E1449,,SILVER,22,2,,3032,,,,,,,22
258,E1420,,ROYAL,6,7,,3032,,,,,,,6
259,E1022,,PURPLE,26,1,,3032,,,,,,,26
259,E1022,,PURPLE,16,1,,3032,,,,,,,16
259,E1022,,PURPLE,14,1,,3032,,,,,,,14
259,E2106,,BABY BLUE,12,1,,3032,,,,,,,12
259,E2106,,BABY BLUE,10,1,,3032,,,,,,,10
259,E2106,,BABY BLUE,6,6,,3032,,,,,,,6
259,E2106,,BABY BLUE,4,2,,3032,,,,,,,4
259,E2106,,BABY BLUE,2,3,,3032,,,,,,,2
260,E2322,,BLUSH,16,2,,3032,,,,,,,16
260,E1582,,TEAL,10,1,,3032,,,,,,,10
260,E1852,,CHARCOAL,8,1,,3032,,,,,,,8
260,E2085,,CHARCOAL,8,1,,3032,,,,,,,8
260,E1852,,PINK,8,3,,3032,,,,,,,8
260,E2775,,ROYAL,8,1,,3032,,,,,,,8
260,E1657,,TEAL,8,2,,3032,,,,,,,8
260,E2753,,TURQUOISE,8,1,,3032,,,,,,,8
260,E2430,,WHITE/BLACK,8,1,,3032,,,,,,,8
260,E2101,,WINE,8,2,,3032,,,,,,,8
261,E1799,,LILAC,4,5,,3032,,,,,,,4
261,E1582,,PURPLE,4,1,,3032,,,,,,,4
261,E1799,,LILAC,2,6,,3032,,,,,,,2
262,E2161,,RED,18,1,,3032,,,,,,,18
262,E2708,,NAVY,16,1,,3032,,,,,,,16
262,E2708,,BLACK,14,1,,3032,,,,,,,14
262,E2787,,NAVY,12,1,,3032,,,,,,,12
262,E2443,,GREEN,10,1,,3032,,,,,,,10
262,E2779,,PINK,0,1,,3032,,,,,,,0
263,E1264,,BLACK,5XL,1,,3032,,,,,,,30
263,E1868,,CHAMPAGNE,24,1,,3032,,,,,,,24
263,E2034,,BERRY,8,1,,3032,,,,,,,8
263,AA9308,,WHITE,8,1,,3032,,,,,,,8
263,E1552,,BLACK,6,,,3032,,,,,,,6
263,E2560,,NAVY,6,1,,3032,,,,,,,6
263,E2324,,PINK,6,1,,3032,,,,,,,6
263,E2233,,WHITE,4,1,,3032,,,,,,,4
263,E1988,,ROYAL,0,1,,3032,,,,,,,0
264,E1391,,ROYAL,24,4,,3032,,,,,,,24
264,E2227,,FUCHSIA,18,1,,3032,,,,,,,18
264,E2227,,FUCHSIA,14,1,,3032,,,,,,,14
264,E2227,,FUCHSIA,10,3,,3032,,,,,,,10
264,E2574,,BLACK,8,2,,3032,,,,,,,8
264,E2227,,FUCHSIA,8,1,,3032,,,,,,,8
265,E1657,,BLACK,14,1,,3032,,,,,,,14
265,E2126,,BLACK,14,1,,3032,,,,,,,14
265,BD2007/183,,GREY,14,1,,3032,,,,,,,14
265,E1013,,SUNSHINE,14,2,,3032,,,,,,,14
265,E1799,,TEAL,14,2,,3032,,,,,,,14
265,BD2006/972,,WINE,14,1,,3032,,,,,,,14
265,E2101,,WINE,14,1,,3032,,,,,,,14
265,E1502,,IVORY,8,3,,3032,,,,,,,8
265,E1502,,IVORY,6,2,,3032,,,,,,,6
265,E1502,,IVORY,4,3,,3032,,,,,,,4
266,E2042,,BURGUNDY,18,1,,3032,,,,,,,18
266,BD2007/10,,GOLD,14,1,,3032,,,,,,,14
266,E2317,,NAVY,12,1,,3032,,,,,,,12
266,AA9270,,WHITE/NAVY,9,1,,3032,,,,,,,9
266,E2394,,IVORY/PRINT,8,1,,3032,,,,,,,8
266,AA229,,WHITE/NUDE,6,1,,3032,,,,,,,6
266,E1907,,CHARCOAL,4,1,,3032,,,,,,,4
266,E2346,,GOLD,2,1,,3032,,,,,,,2
267,B8896,,NAVY,S,1,,3032,,,,,,,8
267,E1657,,LAVENDER,4,1,,3032,,,,,,,4
267,E1799,,LILAC,4,1,,3032,,,,,,,4
267,E1605,,PURPLE,4,1,,3032,,,,,,,4
267,E2534,,BLUE,2,1,,3032,,,,,,,2
267,E1582,,FUCHSIA,2,1,,3032,,,,,,,2
267,E1657,,LAVENDER,2,1,,3032,,,,,,,2
267,E1799,,LILAC,2,1,,3032,,,,,,,2
267,E1796,,NAVY,2,1,,3032,,,,,,,2
267,E2053,,NAVY,2,2,,3032,,,,,,,2
267,E1582,,PURPLE,2,2,,3032,,,,,,,2
267,E1605,,PURPLE,2,1,,3032,,,,,,,2
267,B8865,,SANGRIA,2,1,,3032,,,,,,,2
267,E2032,,TEAL,2,1,,3032,,,,,,,2
268,B8808,,IVORY,S,1,,3032,,,,,,,8
268,B8808,,NAVY/IVORY,S,4,,3032,,,,,,,8
268,B8401,,SKY BLUE,S,2,,3032,,,,,,,8
268,B8808,,NAVY/IVORY,M,2,,3032,,,,,,,10
268,AA9270,,WHITE/BURGUNDY,14,1,,3032,,,,,,,14
268,AA221,,WHITE,6,1,,3032,,,,,,,6
268,AA9304,,WHITE,6,1,,3032,,,,,,,6
269,570,,ROYAL,6XL,1,,3032,,,,,,,34
269,E1697,,TEAL,9,1,,3032,,,,,,,9
269,E2003,,BLUE,4,1,,3032,,,,,,,4
269,E2449,,GREEN,4,1,,3032,,,,,,,4
269,E2335,,ROYAL,4,1,,3032,,,,,,,4
269,E2148,,PURPLE,2,1,,3032,,,,,,,2
269,E2100,,MIDNIGHT,0,1,,3032,,,,,,,0
269,E1965,,SANGRIA,0,1,,3032,,,,,,,0
270,E2771,,IVORY/NUDE,22,1,,3032,,,,,,,22
270,E1546,,BLACK,8,1,,3032,,,,,,,8
270,E2578,,BLACK,8,2,,3032,,,,,,,8
270,E1546,,BLACK,4,3,,3032,,,,,,,4
270,E2335,,ROYAL,4,1,,3032,,,,,,,4
270,E2346,,GOLD,2,1,,3032,,,,,,,2
271,E1882,,ROYAL,30,1,,3032,,,,,,,30
271,E2430,,WHITE/BLUE,14,1,,3032,,,,,,,14
271,E1778,,NAVY,12,1,,3032,,,,,,,12
271,E2767,,WINE,12,1,,3032,,,,,,,12
271,E2775,,ROYAL,10,1,,3032,,,,,,,10
271,E7715,,BLACK,9,1,,3032,,,,,,,9
271,E2074,,NAVY,8,1,,3032,,,,,,,8
271,E7715,,BLACK,6,1,,3032,,,,,,,6
271,E2786,,PURPLE,6,1,,3032,,,,,,,6
271,E2613,,,2,1,,3032,,,,,,,2
271,E2589,,BLACK,0,1,,3032,,,,,,,0
272,B8808,,IVORY,S,1,,3032,,,,,,,8
272,B8581,,PINK,S,1,,3032,,,,,,,8
272,E2340,,ROSE,16,1,,3032,,,,,,,16
272,E2752,,GREEN,14,1,,3032,,,,,,,14
272,E2752,,GREEN,12,2,,3032,,,,,,,12
272,E2753,,TURQUOISE,8,1,,3032,,,,,,,8
272,E2360,,PURPLE PRINT,4,1,,3032,,,,,,,4
272,E2752,,GREEN,2,2,,3032,,,,,,,2
273,B8088,,IVORY,S,4,,3032,,,,,,,8
273,E2258,,CHARCOAL,16,1,,3032,,,,,,,16
273,E2557,,NAVY,14,1,,3032,,,,,,,14
273,E2088,,WINE,14,3,,3032,,,,,,,14
273,E2088,,BLACK,10,1,,3032,,,,,,,10
273,E2088,,WINE,10,4,,3032,,,,,,,10
273,E2088,,BLACK,6,1,,3032,,,,,,,6
273,E2449,,GREEN,2,1,,3032,,,,,,,2
273,E2449,,GREEN,0,1,,3032,,,,,,,0
273,E1988,,ROYAL,0,1,,3032,,,,,,,0
274,E2088,,BURGUNDY,12,6,,3032,,,,,,,12
274,E2084,,BLACK,8,1,,3032,,,,,,,8
274,E2084,,BLACK,6,3,,3032,,,,,,,6
274,E2088,,BURGUNDY,6,6,,3032,,,,,,,6
274,E2084,,BLACK,4,4,,3032,,,,,,,4
274,E2088,,BURGUNDY,4,4,,3032,,,,,,,4
274,E2088,,BURGUNDY,0,3,,3032,,,,,,,0
275,E2225,,BLACK/GREEN,12,3,,3032,,,,,,,12
275,E2225,,BLACK/GREEN,10,4,,3032,,,,,,,10
275,E2225,,BLACK/GREEN,8,1,,3032,,,,,,,8
275,E2225,,BLACK/GREEN,6,1,,3032,,,,,,,6
276,E2787,,NAVY,8,1,,3032,,,,,,,8
276,E2787,,NAVY,4,5,,3032,,,,,,,4
277,E1672,,ROYAL,16,6,,3032,,,,,,,16
277,E1334,,FUCHSIA,8,3,,3032,,,,,,,8
277,E1334,,FUCHSIA,4,5,,3032,,,,,,,4
278,E1412,,BROWN,24,1,,3032,,,,,,,24
278,F570,,SKY BLUE,24,1,,3032,,,,,,,24
278,E1412,,BROWN,20,3,,3032,,,,,,,20
278,F570,,SKY BLUE,20,5,,3032,,,,,,,20
278,E1412,,BROWN,16,1,,3032,,,,,,,16
278,E1270,,TEAL,14,1,,3032,,,,,,,14
278,E1412,,BROWN,12,1,,3032,,,,,,,12
279,AA9301,,WHITE,4,1,,3032,,,,,,,4
279,AA9312,,WHITE,4,3,,3032,,,,,,,4
279,AA9319,,WHITE,4,1,,3032,,,,,,,4
280,F1116,,WHITE,40,1,,3032,,,,,,,40
280,F1116,,FUCHSIA,34,2,,3032,,,,,,,34
280,F1116,,WHITE,34,2,,3032,,,,,,,34
280,F1116,,FUCHSIA,8,2,,3032,,,,,,,8
280,F1116,,FUCHSIA,4,8,,3032,,,,,,,4
281,F1116,,ROYAL,40,2,,3032,,,,,,,40
281,F1116,,ROYAL,38,10,,3032,,,,,,,38
281,F1116,,ROYAL,34,3,,3032,,,,,,,34
281,F1116,,GOLD,14,1,,3032,,,,,,,14
281,F1116,,GOLD,12,3,,3032,,,,,,,12
281,F1116,,GOLD,2,2,,3032,,,,,,,2
282,F1116,,TRUFFLE,40,4,,3032,,,,,,,40
282,F1116,,TRUFFLE,38,4,,3032,,,,,,,38
282,F1116,,TRUFFLE,34,10,,3032,,,,,,,34
283,F1116,,BLACK,12,2,,3032,,,,,,,12
283,F1116,,BLACK,10,1,,3032,,,,,,,10
283,F1116,,BLACK,8,8,,3032,,,,,,,8
283,F1116,,BLACK,4,7,,3032,,,,,,,4
283,F1116,,BLACK,2,1,,3032,,,,,,,2
284,E2334,,PRINT,18,1,,3032,,,,,,,18
284,E2335,,ROYAL,16,1,,3032,,,,,,,16
284,E2317,,NAVY,14,1,,3032,,,,,,,14
284,E2335,,ROYAL,12,2,,3032,,,,,,,12
284,E2331,,RED,10,2,,3032,,,,,,,10
285,E1391,,CLARET,24,2,,3032,,,,,,,24
285,E1573,,PURPLE,24,1,,3032,,,,,,,24
285,E1786,,PURPLE,18,1,,3032,,,,,,,18
285,E2786,,PURPLE,14,3,,3032,,,,,,,14
285,E2786,,PURPLE,12,2,,3032,,,,,,,12
285,E2034,,BERRY,8,1,,3032,,,,,,,8
285,E1546,,BLACK,4,1,,3032,,,,,,,4
286,E1260,,SKY BLUE,M,1,,3032,,,,,,,10
286,E1573,,PURPLE,24,2,,3032,,,,,,,24
286,E2578,,BLACK,14,1,,3032,,,,,,,14
286,E2778,,BLUSH,12,1,,3032,,,,,,,12
286,E2578,,BLACK,8,2,,3032,,,,,,,8
286,E1573,,PURPLE,8,1,,3032,,,,,,,8
286,AA9301,,WHITE,4,1,,3032,,,,,,,4
286,E2084,,BLACK,0,1,,3032,,,,,,,0
287,1116,,CHAMPAGNE,8XL,1,,3032,,,,,,,40
287,1116,,GOLD,7XL,2,,3032,,,,,,,38
287,1116,,GOLD,6XL,3,,3032,,,,,,,34
287,570,,LAVENDER,6XL,8,,3032,,,,,,,34
287,570,,LAVENDER,5XL,7,,3032,,,,,,,30
287,570,,LAVENDER,4XL,4,,3032,,,,,,,26
287,570,,LAVENDER,3XL,2,,3032,,,,,,,22
287,570,,CHAMPAGNE,XL,1,,3032,,,,,,,14
287,570,,LAVENDER,XL,1,,3032,,,,,,,14
287,570,,LAVENDER,L,1,,3032,,,,,,,12
288,570,,NAVY,S,2,,3032,,,,,,,8
288,570,,NAVY,3XL,1,,3032,,,,,,,22
288,570,,NAVY,2XL,1,,3032,,,,,,,18
288,570,,NAVY,XL,1,,3032,,,,,,,14
288,570,,NAVY,L,3,,3032,,,,,,,12
288,570,,NAVY,M,2,,3032,,,,,,,10
288,E2395,,RED,8,1,,3032,,,,,,,8
288,E1918,,GREEN,6,1,,3032,,,,,,,6
288,B1022,,PURPLE,6,1,,3032,,,,,,,6
288,E1918,,GREEN,4,1,,3032,,,,,,,4
289,1116,,CORAL,8XL,1,,3032,,,,,,,40
289,1116,,BANANA,7XL,1,,3032,,,,,,,38
289,1116,,CORAL,7XL,3,,3032,,,,,,,38
289,1116,,BANANA,6XL,17,,3032,,,,,,,34
289,1116,,BANANA,5XL,11,,3032,,,,,,,30
290,E2027,,WINE,14,1,,3032,,,,,,,14
290,E2027,,WINE,10,3,,3032,,,,,,,10
290,E2158,,GOLD,4,1,,3032,,,,,,,4
290,E1436,,POOL,4,4,,3032,,,,,,,4
290,E1428,,PURPLE,4,1,,3032,,,,,,,4
290,E2158,,SILVER,4,1,,3032,,,,,,,4
290,E2027,,WINE,4,3,,3032,,,,,,,4
291,570,,CORAL,8XL,1,,3032,,,,,,,40
291,BZ570,,BANANA,30,2,,3032,,,,,,,30
291,G1116,,BURGUNDY,26,3,,3032,,,,,,,26
291,B8998,,APPLE RED,24,1,,3032,,,,,,,24
291,G1116,,BURGUNDY,24,2,,3032,,,,,,,24
291,570,,BANANA,22,1,,3032,,,,,,,22
291,570,,BANANA,20,1,,3032,,,,,,,20
291,B8998,,RED,20,1,,3032,,,,,,,20
291,BZ570,,RED,20,1,,3032,,,,,,,20
291,F570,,BANANA,14,1,,3032,,,,,,,14
291,B570,,BANANA,12,1,,3032,,,,,,,12
291,B8998,,APPLE RED,10,2,,3032,,,,,,,10
291,B8998,,RED,10,1,,3032,,,,,,,10
291,BZ570,,RED,10,1,,3032,,,,,,,10
291,E2755,,PEACH,8,2,,3032,,,,,,,8
291,E2755,,PEACH,4,2,,3032,,,,,,,4
291,570,,PEACH,2,1,,3032,,,,,,,2
292,E1448,,PURPLE/BLACK,S,1,,3032,,,,,,,8
292,E2241,,BLACK,4,4,,3032,,,,,,,4
292,E1663,,FUCHSIA,4,1,,3032,,,,,,,4
292,E1544,,RED,2,1,,3032,,,,,,,2
292,E2599,,RED,2,1,,3032,,,,,,,2
293,2088,,BURGUNDY,6,1,,3032,,,,,,,6
293,E1730,,CHARCOAL,6,1,,3032,,,,,,,6
293,E1463,,TEAL,6,1,,3032,,,,,,,6
293,E1730,,CHARCOAL,4,2,,3032,,,,,,,4
293,E1463,,TEAL,4,1,,3032,,,,,,,4
293,E2027,,WINE,4,1,,3032,,,,,,,4
293,2088,,BURGUNDY,2,1,,3032,,,,,,,2
293,E1730,,CHARCOAL,2,1,,3032,,,,,,,2
293,E1356,,CORAL,2,3,,3032,,,,,,,2
293,E1448,,PURPLE/BLACK,2,2,,3032,,,,,,,2
293,E2243,,RED/BLACK,2,1,,3032,,,,,,,2
293,E1356,,SKY BLUE,2,1,,3032,,,,,,,2
293,E1463,,TEAL,2,3,,3032,,,,,,,2
293,E1463,,TEAL,0,2,,3032,,,,,,,0
294,B8808,,IVORY/NAVY,S,1,,3032,,,,,,,8
294,B8808,,IVORY/NAVY,L,2,,3032,,,,,,,12
294,E1852,,CHARCOAL,6,1,,3032,,,,,,,6
294,E1796,,BLACK,4,1,,3032,,,,,,,4
294,E1852,,CHARCOAL,4,3,,3032,,,,,,,4
294,E1799,,LILAC,4,1,,3032,,,,,,,4
294,B8865,,PURPLE,4,1,,3032,,,,,,,4
294,E1582,,PURPLE,4,2,,3032,,,,,,,4
295,570,,CHAMPAGNE,8XL,1,,3032,,,,,,,40
295,1116,,GOLD,8XL,3,,3032,,,,,,,40
295,1116,,GOLD,7XL,4,,3032,,,,,,,38
295,1116,,GOLD,6XL,3,,3032,,,,,,,34
295,570,,LAVENDER,6XL,1,,3032,,,,,,,34
295,1116,,GOLD,3XL,2,,3032,,,,,,,22
295,E1657,,BLACK,4,1,,3032,,,,,,,4
295,E1696,,BLACK,4,3,,3032,,,,,,,4
295,E1799,,LILAC,4,7,,3032,,,,,,,4
296,E2059,,ROYAL,18,1,,3032,,,,,,,18
296,E2426,,NAVY,12,2,,3032,,,,,,,12
296,E2059,,ROYAL,12,1,,3032,,,,,,,12
296,E2059,,ROYAL,10,1,,3032,,,,,,,10
296,E2059,,ROYAL,8,2,,3032,,,,,,,8
296,E2059,,ROYAL,6,2,,3032,,,,,,,6
296,E2059,,ROYAL,4,2,,3032,,,,,,,4
296,E2426,,NAVY,2,1,,3032,,,,,,,2
297,570,,BANANA,8XL,1,,3032,,,,,,,40
297,570,,BLACK,8XL,2,,3032,,,,,,,40
297,570,,PINK,8XL,10,,3032,,,,,,,40
297,570,,BLACK,7XL,4,,3032,,,,,,,38
297,570,,LILAC,7XL,1,,3032,,,,,,,38
297,570,,PINK,7XL,6,,3032,,,,,,,38
297,570,,PINK,6XL,13,,3032,,,,,,,34
297,570,,BANANA,5XL,6,,3032,,,,,,,30
297,570,,PINK,5XL,1,,3032,,,,,,,30
297,570,,BANANA,4XL,1,,3032,,,,,,,26
297,570,,PINK,3XL,1+,,3032,,,,,,,22
297,570,,PINK,L,1,,3032,,,,,,,12
297,570,,PINK,26,2,,3032,,,,,,,26
297,570,,PINK,20,1,,3032,,,,,,,20
297,570,,PINK,12,2,,3032,,,,,,,12
298,1116,,IVORY,S,9,,3032,,,,,,,8
298,E2061,,BLACK,14,2,,3032,,,,,,,14
298,E2061,,BLACK,10,5,,3032,,,,,,,10
298,E2061,,BLACK,8,5,,3032,,,,,,,8
298,E2061,,BLACK,6,2,,3032,,,,,,,6
298,E2067,,BLACK/BURGUNDY,0,2,,3032,,,,,,,0
299,G1116,,NAVY,7XL,1,,3032,,,,,,,38
299,G1116,,NAVY,6XL,2,,3032,,,,,,,34
299,G1116,,NAVY,5XL,1,,3032,,,,,,,30
299,E1013,,SUNSHINE,12,2,,3032,,,,,,,12
299,E1672,,SKY BLUE,8,6,,3032,,,,,,,8
299,E1520,,BURNT ORANGE,6,1,,3032,,,,,,,6
300,E1439,,TEAL,24,1,,3032,,,,,,,24
300,E1439,,TEAL,20,3,,3032,,,,,,,20
300,E1663,,NAVY,16,2,,3032,,,,,,,16
300,E1796,,BISCOTTI,8,4,,3032,,,,,,,8
300,E1663,,NAVY,8,5,,3032,,,,,,,8
300,E1663,,NAVY,6,2,,3032,,,,,,,6
300,E1796,,BISCOTTI,4,4,,3032,,,,,,,4
300,E1663,,NAVY,4,5,,3032,,,,,,,4
300,E1663,,NAVY,0,1,,3032,,,,,,,0
301,570,,BANANA,5XL,1,,3032,,,,,,,30
301,B8808,,IVORY/NAVY,XL,1,,3032,,,,,,,14
301,E1421,,CORAL,20,1,,3032,,,,,,,20
301,E1663,,PURPLE,8,2,,3032,,,,,,,8
301,E1520,,BURNT ORANGE,6,5,,3032,,,,,,,6
301,E1663,,PURPLE,4,4,,3032,,,,,,,4
302,E1264,,TEAL,32,5,,3032,,,,,,,32
302,E1264,,TEAL,30,9,,3032,,,,,,,30
302,E1264,,TEAL,8,2,,3032,,,,,,,8
303,E1264,,TEAL,36,4,,3032,,,,,,,36
303,E1264,,TEAL,20,3,,3032,,,,,,,20
303,E1264,,TEAL,4,4,,3032,,,,,,,4
304,E1911,,,18,2,,3032,,,,,,,18
304,E1911,,,10,2,,3032,,,,,,,10
304,E1911,,,8,9,,3032,,,,,,,8
304,E1911,,,6,4,,3032,,,,,,,6
304,E1911,,,4,5,,3032,,,,,,,4
304,E1911,,,2,1,,3032,,,,,,,2
304,E1911,,,0,5,,3032,,,,,,,0
305,E1657,,BLACK,16,2,,3032,,,,,,,16
305,E1657,,BLACK,12,1,,3032,,,,,,,12
305,E1657,,BLACK,8,9,,3032,,,,,,,8
305,E1657,,BLACK,4,4,,3032,,,,,,,4
305,E1657,,BLACK,0,4,,3032,,,,,,,0
306,E1655,,FUCHSIA,16,1,,3032,,,,,,,16
306,E2088,,WHITE,14,1,,3032,,,,,,,14
306,E1270,,TEAL,12,5,,3032,,,,,,,12
306,E1799,,TEAL,12,3,,3032,,,,,,,12
306,E1270,,TEAL,10,2,,3032,,,,,,,10
306,E1809,,ORANGE,8,1,,3032,,,,,,,8
306,E1270,,TEAL,8,1,,3032,,,,,,,8
306,E1799,,TEAL,4,1,,3032,,,,,,,4
307,E2322,,BLUSH,16,1,,3032,,449,,,,,16
307,E1809,,ORANGE,12,4,,3032,,,,,,,12
307,E2322,,BLUSH,10,1,,3032,,449,,,,,10
308,E1439,,ESMERALD,12,1,,3032,,,,,,,12
308,E1439,,ESMERALD,8,3,,3032,,,,,,,8
308,E1439,,TEAL,8,3,,3032,,,,,,,8
308,E1439,,TEAL,4,7,,3032,,,,,,,4
308,E1436,,VICTORIA,4,6,,3032,,,,,,,4
309,E2059,,ROYAL,14,3,,3032,,,,,,,14
309,E1799,,TEAL,12,4,,3032,,,,,,,12
309,E2018,,GREEN,4,1,,3032,,,,,,,4
309,E1439,,GREY,4,1,,3032,,,,,,,4
309,E2018,,GREEN,0,1,,3032,,,,,,,0
310,E2786,,PURPLE,20,1,,3032,,,,,,,20
310,E2786,,PURPLE,18,2,,3032,,,,,,,18
310,E2553,,RED,14,1,,3032,,,,,,,14
310,E2553,,RED,10,1,,3032,,,,,,,10
310,E2574,,BLACK,8,1,,3032,,,,,,,8
310,E2553,,RED,6,2,,3032,,,,,,,6
310,E2553,,RED,4,1,,3032,,,,,,,4
310,E2553,,RED,2,1,,3032,,,,,,,2
311,570,,BURGUNDY,6XL,5,,3032,,,,,,,34
311,570,,BURGUNDY,5XL,3,,3032,,,,,,,30
311,E2494,,PINK,14,1,,3032,,499,,,,,14
312,E1520,,SANGRIA,22,2,,3032,,,,,,,22
312,E1520,,SANGRIA,18,3,,3032,,,,,,,18
312,E1520,,SANGRIA,14,5,,3032,,,,,,,14
312,E1264,,CLARET,12,2,,3032,,,,,,,12
312,E2255,,FUCHSIA,12,1,,3032,,,,,,,12
312,E2560,,NAVY,12,1,,3032,,,,,,,12
312,E2253,,RED,12,1,,3032,,,,,,,12
312,E2513,,RED,12,2,,3032,,,,,,,12
312,E2551,,RED,12,1,,3032,,,,,,,12
313,570,,BURGUNDY,7XL,4,,3032,,,,,,,38
313,570,,BURGUNDY,6XL,30,,3032,,,,,,,34
314,E1657,,TEAL,20,1,,3032,,,,,,,20
314,E1657,,TEAL,12,1,,3032,,,,,,,12
314,E1657,,TEAL,10,1,,3032,,,,,,,10
314,E1657,,TEAL,8,1,,3032,,,,,,,8
314,E1657,,TEAL,8,3,,3032,,,,,,,8
314,E1657,,TEAL,6,2,,3032,,,,,,,6
314,E1657,,TEAL,4,2,,3032,,,,,,,4
315,E2771,,IVORY/NUDE,22,1,,3032,,,,,,,22
315,E2335,,ROYAL,12,2,,3032,,,,,,,12
315,E2335,,ROYAL,8,1,,3032,,,,,,,8
315,E2333,,NAVY,6,2,,3032,,,,,,,6
315,E2333,,NAVY,4,1,,3032,,,,,,,4
315,E2070,,PEACH,0,1,,3032,,,,,,,0
316,AA9270,,WHITE/NAVY,22,1,,3032,,,,,,,22
316,AA9270,,WHITE/BURGUNDY,18,2,,3032,,,,,,,18
316,AA9270,,WHITE/NAVY,16,4,,3032,,,,,,,16
316,AA9270,,WHITE/NAVY,10,2,,3032,,,,,,,10
316,AA9270,,WHITE/BURGUNDY,8,1,,3032,,,,,,,8
316,AA9270,,WHITE/NAVY,8,3,,3032,,,,,,,8
316,AA9270,,WHITE/RED,6,6,,3032,,,,,,,6
316,AA9270,,WHITE/BURGUNDY,0,2,,3032,,,,,,,0
317,E1270,,TEAL,M,1,,3032,,,,,,,10
317,E1270,,TEAL,8,7,,3032,,,,,,,8
317,E1270,,TEAL,6,2,,3032,,,,,,,6
317,E1270,,TEAL,6,1,,3032,,,,,,,6
317,E1270,,TEAL,4,3,,3032,,,,,,,4
318,570,,NAVY,S,2,,3032,,,,,,,8
318,570,,NAVY,M,4,,3032,,,,,,,10
318,E1809,,ORANGE,8,3,,3032,,,,,,,8
318,E1809,,ORANGE,6,1,,3032,,,,,,,6
318,E1809,,ORANGE,2,4,,3032,,,,,,,2
319,G1116,,SILVER,L,3,,3032,,189,,,,,12
319,G1116,,SILVER,12,1,,3032,,189,,,,,12
319,E1421,,CORAL,8,3,,3032,,,,,,,8
319,E1421,,GREY,8,5,,3032,,,,,,,8
319,G1116,,SILVER,8,2,,3032,,189,,,,,8
319,E1421,,CORAL,4,6,,3032,,,,,,,4
319,E1531,,CORAL,4,2,,3032,,,,,,,4
320,G1116,,LILAC,8XL,1,,3032,,,,,,,40
320,750,,ROYAL,8XL,1,,3032,,119,,,,,40
320,G1116,,LILAC,L,1,,3032,,,,,,,12
320,E1013,,SUNSHINE,22,1,,3032,,169,,,,,22
320,E1799,,TEAL,22,2,,3032,,199,,,,,22
320,E1013,,SUNSHINE,20,2,,3032,,169,,,,,20
320,BD2007/183,,BLACK/GREY,18,1,,3032,,169,,,,,18
320,G1116,,LILAC,8,1,,3032,,,,,,,8
320,G1116,,LILAC,6,1,,3032,,,,,,,6
320,G1116,,LILAC,4,1,,3032,,,,,,,4
321,E2545,,GREEN,18,1,,3032,,,,,,,18
321,E2545,,GREEN,14,1,,3032,,,,,,,14
321,E2545,,GREEN,14,2,,3032,,,,,,,14
321,E2545,,GREEN,10,3,,3032,,,,,,,10
321,E2545,,GREEN,8,5,,3032,,,,,,,8
321,E2545,,GREEN,6,1,,3032,,,,,,,6
321,E2545,,GREEN,4,1,,3032,,,,,,,4
321,E2545,,GREEN,4,3,,3032,,,,,,,4
321,E2545,,GREEN,2,5,,3032,,,,,,,2
321,E2545,,GREEN,0,4,,3032,,,,,,,0
322,E1657,,BLACK,12,2,,3032,,,,,,,12
322,AA9270,,WHITE/BURGUNDY,12,2,,3032,,,,,,,12
322,AA9270,,WHITE/NAVY,12,2,,3032,,,,,,,12
322,E2080,,BLACK,8,2,,3032,,,,,,,8
322,E1657,,BLACK,4,1,,3032,,,,,,,4
322,E1696,,BLACK,4,2,,3032,,,,,,,4
322,E2080,,BLACK,4,1,,3032,,,,,,,4
322,E1852,,CHARCOAL,2,2,,3032,,,,,,,2
323,AA9309,,WHITE,14,3,,3032,,,,,,,14
323,AA9302,,WHITE,10,1,,3032,,,,,,,10
323,AA9302,,WHITE,6,1,,3032,,,,,,,6
324,AA9309,,WHITE,8,3,,3032,,,,,,,8
325,570,,LILAC,8XL,1,,3032,,,,,,,40
325,570,,ROYAL,8XL,15,,3032,,,,,,,40
325,570,,LILAC,7XL,6,,3032,,,,,,,38
325,570,,ROYAL,7XL,2,,3032,,,,,,,38
325,570,,ROYAL,6XL,8,,3032,,,,,,,34
325,570,,ROYAL,XL,2,,3032,,,,,,,14
326,1116,,BURGUNDY,8XL,2,,3032,,189,,,,,40
326,570,,BURGUNDY,8XL,8,,3032,,,,,,,40
326,1116,,BURGUNDY,7XL,2,,3032,,189,,,,,38
326,570,,BURGUNDY,7XL,7,,3032,,,,,,,38
326,B8865,,POOL,22,1,,3032,,179,,,,,22
326,E1657,,TEAL,22,1,,3032,,229,,,,,22
