Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,metafield.custom.clothing_features,metafield.custom.dress_occasion,metafield.custom.dress_style,metafield.custom.skirt_dress_length_type,metafield.custom.sleeve_length_type
e2436,Elegant Evening Long Dress E2436,"<p>Transform your evening with this stunning long dress that effortlessly combines elegance and sophistication. Perfect for weddings or formal gatherings, this dress features a graceful silhouette that enhances your figure while ensuring comfort. Whether you're dancing the night away or enjoying a lovely dinner, this piece will make you feel special. Pair it with heels and statement jewelry for a classic look, making it an ideal choice for various occasions where style and grace are paramount.  </p>
<ul>
<li>Elegant</li>
<li>Long Sleeve</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>High Neck</li>
<li>Maxi  </li>
</ul>",MILANO FORMALS,long  ,"Elegant, Formal, Long, Wedding,Wedding Guest, Formal, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,BLACK/PRINT,E2436_BLACK/PRINT_12,,shopify,4.0,deny,manual,$595 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2436_Black-print_1.jpg,1,MILANO FORMALS e2436 E2436_Black-print_1.png,"Elegant, Long Sleeve, Solid, Flowy Dress, A-Line, High Neck, Maxi  ","Wedding Guest, Formal, Night ",E2436,long  ,Long Sleeve
e2436,Elegant Evening Long Dress E2436,"<p>Transform your evening with this stunning long dress that effortlessly combines elegance and sophistication. Perfect for weddings or formal gatherings, this dress features a graceful silhouette that enhances your figure while ensuring comfort. Whether you're dancing the night away or enjoying a lovely dinner, this piece will make you feel special. Pair it with heels and statement jewelry for a classic look, making it an ideal choice for various occasions where style and grace are paramount.  </p>
<ul>
<li>Elegant</li>
<li>Long Sleeve</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>High Neck</li>
<li>Maxi  </li>
</ul>",MILANO FORMALS,long  ,"Elegant, Formal, Long, Wedding,Wedding Guest, Formal, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,18.0,Color,BROWN,E2436_BROWN_18,,shopify,1.0,deny,manual,$595 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2436_Black-print_1.jpg,1,MILANO FORMALS e2436 E2436_Black-print_1.png,"Elegant, Long Sleeve, Solid, Flowy Dress, A-Line, High Neck, Maxi  ","Wedding Guest, Formal, Night ",E2436,long  ,Long Sleeve
e2436,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E2436_Black-print_2.jpg,2,,,,,,
e2437,Stylish Wedding Long Dress E2437,"<p>Elevate your wardrobe with this stunning long dress, perfect for elegant gatherings. Crafted with attention to detail, its flowing silhouette flatters the figure, making it an ideal choice for weddings or sophisticated parties. Pair with statement accessories and heels for an enchanting look that will turn heads. This versatile piece seamlessly transitions from day to night, ensuring you're dressed to impress at any event.  </p>
<ul>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Long Sleeve</li>
<li>Formal Wear</li>
<li>Flattering Silhouette</li>
</ul>",MILANO FORMALS,long  ,"Formal  , Dress, Formal, Wedding (Bridal), Sleeve, Long, Flowy, Flattering, Elegant, Silhouette, Wear, Wedding Guest, long,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,0.0,Color,NAVY PRINT,E2437_NAVY PRINT_0,,shopify,1.0,deny,manual,$595 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2437_Navy-Print_1.jpg,1,MILANO FORMALS e2437 E2437_Navy-Print_1.jpg,"Flowy Dress, Elegant, Long Sleeve, Formal Wear, Flattering Silhouette","Wedding (Bridal), Wedding Guest, Formal ",E2437,long  ,Long Sleeve
e2437,Stylish Wedding Long Dress E2437,"<p>Elevate your wardrobe with this stunning long dress, perfect for elegant gatherings. Crafted with attention to detail, its flowing silhouette flatters the figure, making it an ideal choice for weddings or sophisticated parties. Pair with statement accessories and heels for an enchanting look that will turn heads. This versatile piece seamlessly transitions from day to night, ensuring you're dressed to impress at any event.  </p>
<ul>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Long Sleeve</li>
<li>Formal Wear</li>
<li>Flattering Silhouette</li>
</ul>",MILANO FORMALS,long  ,"Formal  , Dress, Formal, Wedding (Bridal), Sleeve, Long, Flowy, Flattering, Elegant, Silhouette, Wear, Wedding Guest, long,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,NAVY PRINT,E2437_NAVY PRINT_2,,shopify,2.0,deny,manual,$595 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2437_Navy-Print_1.jpg,1,MILANO FORMALS e2437 E2437_Navy-Print_1.jpg,"Flowy Dress, Elegant, Long Sleeve, Formal Wear, Flattering Silhouette","Wedding (Bridal), Wedding Guest, Formal ",E2437,long  ,Long Sleeve
e2437,Stylish Wedding Long Dress E2437,"<p>Elevate your wardrobe with this stunning long dress, perfect for elegant gatherings. Crafted with attention to detail, its flowing silhouette flatters the figure, making it an ideal choice for weddings or sophisticated parties. Pair with statement accessories and heels for an enchanting look that will turn heads. This versatile piece seamlessly transitions from day to night, ensuring you're dressed to impress at any event.  </p>
<ul>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Long Sleeve</li>
<li>Formal Wear</li>
<li>Flattering Silhouette</li>
</ul>",MILANO FORMALS,long  ,"Formal  , Dress, Formal, Wedding (Bridal), Sleeve, Long, Flowy, Flattering, Elegant, Silhouette, Wear, Wedding Guest, long,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,NAVY PRINT,E2437_NAVY PRINT_6,,shopify,4.0,deny,manual,$595 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2437_Navy-Print_1.jpg,1,MILANO FORMALS e2437 E2437_Navy-Print_1.jpg,"Flowy Dress, Elegant, Long Sleeve, Formal Wear, Flattering Silhouette","Wedding (Bridal), Wedding Guest, Formal ",E2437,long  ,Long Sleeve
e2437,Stylish Wedding Long Dress E2437,"<p>Elevate your wardrobe with this stunning long dress, perfect for elegant gatherings. Crafted with attention to detail, its flowing silhouette flatters the figure, making it an ideal choice for weddings or sophisticated parties. Pair with statement accessories and heels for an enchanting look that will turn heads. This versatile piece seamlessly transitions from day to night, ensuring you're dressed to impress at any event.  </p>
<ul>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Long Sleeve</li>
<li>Formal Wear</li>
<li>Flattering Silhouette</li>
</ul>",MILANO FORMALS,long  ,"Formal  , Dress, Formal, Wedding (Bridal), Sleeve, Long, Flowy, Flattering, Elegant, Silhouette, Wear, Wedding Guest, long,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,NAVY PRINT,E2437_NAVY PRINT_8,,shopify,3.0,deny,manual,$595 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2437_Navy-Print_1.jpg,1,MILANO FORMALS e2437 E2437_Navy-Print_1.jpg,"Flowy Dress, Elegant, Long Sleeve, Formal Wear, Flattering Silhouette","Wedding (Bridal), Wedding Guest, Formal ",E2437,long  ,Long Sleeve
e2437,Stylish Wedding Long Dress E2437,"<p>Elevate your wardrobe with this stunning long dress, perfect for elegant gatherings. Crafted with attention to detail, its flowing silhouette flatters the figure, making it an ideal choice for weddings or sophisticated parties. Pair with statement accessories and heels for an enchanting look that will turn heads. This versatile piece seamlessly transitions from day to night, ensuring you're dressed to impress at any event.  </p>
<ul>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Long Sleeve</li>
<li>Formal Wear</li>
<li>Flattering Silhouette</li>
</ul>",MILANO FORMALS,long  ,"Formal  , Dress, Formal, Wedding (Bridal), Sleeve, Long, Flowy, Flattering, Elegant, Silhouette, Wear, Wedding Guest, long,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,10.0,Color,NAVY PRINT,E2437_NAVY PRINT_10,,shopify,5.0,deny,manual,$595 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2437_Navy-Print_1.jpg,1,MILANO FORMALS e2437 E2437_Navy-Print_1.jpg,"Flowy Dress, Elegant, Long Sleeve, Formal Wear, Flattering Silhouette","Wedding (Bridal), Wedding Guest, Formal ",E2437,long  ,Long Sleeve
e2437,Stylish Wedding Long Dress E2437,"<p>Elevate your wardrobe with this stunning long dress, perfect for elegant gatherings. Crafted with attention to detail, its flowing silhouette flatters the figure, making it an ideal choice for weddings or sophisticated parties. Pair with statement accessories and heels for an enchanting look that will turn heads. This versatile piece seamlessly transitions from day to night, ensuring you're dressed to impress at any event.  </p>
<ul>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Long Sleeve</li>
<li>Formal Wear</li>
<li>Flattering Silhouette</li>
</ul>",MILANO FORMALS,long  ,"Formal  , Dress, Formal, Wedding (Bridal), Sleeve, Long, Flowy, Flattering, Elegant, Silhouette, Wear, Wedding Guest, long,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,NAVY PRINT,E2437_NAVY PRINT_12,,shopify,3.0,deny,manual,$595 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2437_Navy-Print_1.jpg,1,MILANO FORMALS e2437 E2437_Navy-Print_1.jpg,"Flowy Dress, Elegant, Long Sleeve, Formal Wear, Flattering Silhouette","Wedding (Bridal), Wedding Guest, Formal ",E2437,long  ,Long Sleeve
e2437,Stylish Wedding Long Dress E2437,"<p>Elevate your wardrobe with this stunning long dress, perfect for elegant gatherings. Crafted with attention to detail, its flowing silhouette flatters the figure, making it an ideal choice for weddings or sophisticated parties. Pair with statement accessories and heels for an enchanting look that will turn heads. This versatile piece seamlessly transitions from day to night, ensuring you're dressed to impress at any event.  </p>
<ul>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Long Sleeve</li>
<li>Formal Wear</li>
<li>Flattering Silhouette</li>
</ul>",MILANO FORMALS,long  ,"Formal  , Dress, Formal, Wedding (Bridal), Sleeve, Long, Flowy, Flattering, Elegant, Silhouette, Wear, Wedding Guest, long,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,18.0,Color,NAVY PRINT,E2437_NAVY PRINT_18,,shopify,2.0,deny,manual,$595 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2437_Navy-Print_1.jpg,1,MILANO FORMALS e2437 E2437_Navy-Print_1.jpg,"Flowy Dress, Elegant, Long Sleeve, Formal Wear, Flattering Silhouette","Wedding (Bridal), Wedding Guest, Formal ",E2437,long  ,Long Sleeve
e2448,Charming Elegant Long Dress E2448,"<p>Revel in the captivating allure of this exquisite dress, perfect for elevating your style for numerous events. Designed with a flowing silhouette, it transitions seamlessly from a sophisticated wedding ceremony to a chic evening gathering. Embellished with delicate details, it embodies grace and sophistication. Pair it with your favorite accessories for a stunning look whether you're attending a formal affair or simply enjoying a lovely summer evening.  </p>
<ul>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>Long Sleeve</li>
<li>Solid</li>
<li>Elegant</li>
<li>Evening Gown</li>
<li>Formal Wear  </li>
</ul>",MILANO FORMALS,long  ,"Dress, Formal, Wedding, Elegant,Wedding Guest, Prom, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,APRICOT,E2448_APRICOT_4,,shopify,1.0,deny,manual,$732 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2448_Apricot_1.jpg,1,MILANO FORMALS e2448 E2448_Apricot_1.png,"Flowy Dress, A-Line, Long Sleeve, Solid, Elegant, Evening Gown, Formal Wear  ","Wedding Guest, Prom, Formal ",E2448,long  ,Long Sleeve
e2448,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E2448_Apricot_2.jpg,2,,,,,,
e2449,Chic Cocktail Short Dress E2449,"<p>Elevate your ensemble with this exquisite short dress, perfect for any stylish occasion. Whether you’re headed to a cocktail party, a wedding reception, or a night out with friends, this dress offers the perfect blend of sophistication and comfort. The flattering silhouette compliments every figure, while the elegant design makes it a versatile addition to your wardrobe. Pair it with heels for a formal look or dress it down with flats for a more casual outing.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Short Sleeve</li>
<li>Flowy Dress</li>
<li>Elegant Design</li>
<li>Stylish Silhouette  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Short, Elegant, Party,Cocktail, Party, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,0.0,Color,GREEN,E2449_GREEN_0,,shopify,2.0,deny,manual,$497 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2449_Green_1.jpg,1,MILANO FORMALS e2449 E2449_Green_1.png,"Solid, A-Line, Short Sleeve, Flowy Dress, Elegant Design, Stylish Silhouette  ","Cocktail, Party, Night ",E2449,short  ,Short Sleeve
e2449,Chic Cocktail Short Dress E2449,"<p>Elevate your ensemble with this exquisite short dress, perfect for any stylish occasion. Whether you’re headed to a cocktail party, a wedding reception, or a night out with friends, this dress offers the perfect blend of sophistication and comfort. The flattering silhouette compliments every figure, while the elegant design makes it a versatile addition to your wardrobe. Pair it with heels for a formal look or dress it down with flats for a more casual outing.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Short Sleeve</li>
<li>Flowy Dress</li>
<li>Elegant Design</li>
<li>Stylish Silhouette  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Short, Elegant, Party,Cocktail, Party, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,GREEN,E2449_GREEN_2,,shopify,4.0,deny,manual,$497 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2449_Green_1.jpg,1,MILANO FORMALS e2449 E2449_Green_1.png,"Solid, A-Line, Short Sleeve, Flowy Dress, Elegant Design, Stylish Silhouette  ","Cocktail, Party, Night ",E2449,short  ,Short Sleeve
e2449,Chic Cocktail Short Dress E2449,"<p>Elevate your ensemble with this exquisite short dress, perfect for any stylish occasion. Whether you’re headed to a cocktail party, a wedding reception, or a night out with friends, this dress offers the perfect blend of sophistication and comfort. The flattering silhouette compliments every figure, while the elegant design makes it a versatile addition to your wardrobe. Pair it with heels for a formal look or dress it down with flats for a more casual outing.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Short Sleeve</li>
<li>Flowy Dress</li>
<li>Elegant Design</li>
<li>Stylish Silhouette  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Short, Elegant, Party,Cocktail, Party, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,GREEN,E2449_GREEN_4,,shopify,1.0,deny,manual,$497 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2449_Green_1.jpg,1,MILANO FORMALS e2449 E2449_Green_1.png,"Solid, A-Line, Short Sleeve, Flowy Dress, Elegant Design, Stylish Silhouette  ","Cocktail, Party, Night ",E2449,short  ,Short Sleeve
e2449,Chic Cocktail Short Dress E2449,"<p>Elevate your ensemble with this exquisite short dress, perfect for any stylish occasion. Whether you’re headed to a cocktail party, a wedding reception, or a night out with friends, this dress offers the perfect blend of sophistication and comfort. The flattering silhouette compliments every figure, while the elegant design makes it a versatile addition to your wardrobe. Pair it with heels for a formal look or dress it down with flats for a more casual outing.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Short Sleeve</li>
<li>Flowy Dress</li>
<li>Elegant Design</li>
<li>Stylish Silhouette  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Short, Elegant, Party,Cocktail, Party, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,GREEN,E2449_GREEN_6,,shopify,1.0,deny,manual,$497 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2449_Green_1.jpg,1,MILANO FORMALS e2449 E2449_Green_1.png,"Solid, A-Line, Short Sleeve, Flowy Dress, Elegant Design, Stylish Silhouette  ","Cocktail, Party, Night ",E2449,short  ,Short Sleeve
e2449,Chic Cocktail Short Dress E2449,"<p>Elevate your ensemble with this exquisite short dress, perfect for any stylish occasion. Whether you’re headed to a cocktail party, a wedding reception, or a night out with friends, this dress offers the perfect blend of sophistication and comfort. The flattering silhouette compliments every figure, while the elegant design makes it a versatile addition to your wardrobe. Pair it with heels for a formal look or dress it down with flats for a more casual outing.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Short Sleeve</li>
<li>Flowy Dress</li>
<li>Elegant Design</li>
<li>Stylish Silhouette  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Short, Elegant, Party,Cocktail, Party, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,GREEN,E2449_GREEN_8,,shopify,1.0,deny,manual,$497 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2449_Green_1.jpg,1,MILANO FORMALS e2449 E2449_Green_1.png,"Solid, A-Line, Short Sleeve, Flowy Dress, Elegant Design, Stylish Silhouette  ","Cocktail, Party, Night ",E2449,short  ,Short Sleeve
e2449,Chic Cocktail Short Dress E2449,"<p>Elevate your ensemble with this exquisite short dress, perfect for any stylish occasion. Whether you’re headed to a cocktail party, a wedding reception, or a night out with friends, this dress offers the perfect blend of sophistication and comfort. The flattering silhouette compliments every figure, while the elegant design makes it a versatile addition to your wardrobe. Pair it with heels for a formal look or dress it down with flats for a more casual outing.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Short Sleeve</li>
<li>Flowy Dress</li>
<li>Elegant Design</li>
<li>Stylish Silhouette  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Short, Elegant, Party,Cocktail, Party, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,10.0,Color,GREEN,E2449_GREEN_10,,shopify,1.0,deny,manual,$497 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2449_Green_1.jpg,1,MILANO FORMALS e2449 E2449_Green_1.png,"Solid, A-Line, Short Sleeve, Flowy Dress, Elegant Design, Stylish Silhouette  ","Cocktail, Party, Night ",E2449,short  ,Short Sleeve
e2449,Chic Cocktail Short Dress E2449,"<p>Elevate your ensemble with this exquisite short dress, perfect for any stylish occasion. Whether you’re headed to a cocktail party, a wedding reception, or a night out with friends, this dress offers the perfect blend of sophistication and comfort. The flattering silhouette compliments every figure, while the elegant design makes it a versatile addition to your wardrobe. Pair it with heels for a formal look or dress it down with flats for a more casual outing.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Short Sleeve</li>
<li>Flowy Dress</li>
<li>Elegant Design</li>
<li>Stylish Silhouette  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Short, Elegant, Party,Cocktail, Party, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,10.0,Color,IVORY,E2449_IVORY_10,,shopify,1.0,deny,manual,$497 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2449_Green_1.jpg,1,MILANO FORMALS e2449 E2449_Green_1.png,"Solid, A-Line, Short Sleeve, Flowy Dress, Elegant Design, Stylish Silhouette  ","Cocktail, Party, Night ",E2449,short  ,Short Sleeve
e2449,Chic Cocktail Short Dress E2449,"<p>Elevate your ensemble with this exquisite short dress, perfect for any stylish occasion. Whether you’re headed to a cocktail party, a wedding reception, or a night out with friends, this dress offers the perfect blend of sophistication and comfort. The flattering silhouette compliments every figure, while the elegant design makes it a versatile addition to your wardrobe. Pair it with heels for a formal look or dress it down with flats for a more casual outing.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Short Sleeve</li>
<li>Flowy Dress</li>
<li>Elegant Design</li>
<li>Stylish Silhouette  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Short, Elegant, Party,Cocktail, Party, Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,IVORY,E2449_IVORY_12,,shopify,2.0,deny,manual,$497 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2449_Green_1.jpg,1,MILANO FORMALS e2449 E2449_Green_1.png,"Solid, A-Line, Short Sleeve, Flowy Dress, Elegant Design, Stylish Silhouette  ","Cocktail, Party, Night ",E2449,short  ,Short Sleeve
e2460,Elegant Evening Long Dress E2460,"<p>Transform your event with this stunning gown that perfectly blends sophistication with a modern twist. Ideal for formal occasions, this dress features an exquisite design with a flattering silhouette that accentuates your figure. Pair it with statement accessories and heels for a captivating look that draws attention wherever you go. Perfect for weddings, galas, or elegant dinners, this dress is sure to be a showstopper in your wardrobe.  </p>
<ul>
<li>Formal Gown</li>
<li>Elegant Design</li>
<li>Flattering Silhouette</li>
<li>Exquisite Detailing</li>
<li>Statement Pieces</li>
<li>Showstopper</li>
<li>Special Events  </li>
</ul>",MILANO FORMALS,long  ,"Long, Formal, Wedding, Gown, Elegant, Party,Wedding (Bridal), Formal, Party  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,0.0,Color,BLACK,E2460_BLACK_0,,shopify,1.0,deny,manual,$732 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2460_Black_1.jpg,1,MILANO FORMALS e2460 E2460_Black_1.jpg,"Formal Gown, Elegant Design, Flattering Silhouette, Exquisite Detailing, Statement Pieces, Showstopper, Special Events  ","Wedding (Bridal), Formal, Party ",E2460,long  ,
e2460,Elegant Evening Long Dress E2460,"<p>Transform your event with this stunning gown that perfectly blends sophistication with a modern twist. Ideal for formal occasions, this dress features an exquisite design with a flattering silhouette that accentuates your figure. Pair it with statement accessories and heels for a captivating look that draws attention wherever you go. Perfect for weddings, galas, or elegant dinners, this dress is sure to be a showstopper in your wardrobe.  </p>
<ul>
<li>Formal Gown</li>
<li>Elegant Design</li>
<li>Flattering Silhouette</li>
<li>Exquisite Detailing</li>
<li>Statement Pieces</li>
<li>Showstopper</li>
<li>Special Events  </li>
</ul>",MILANO FORMALS,long  ,"Long, Formal, Wedding, Gown, Elegant, Party,Wedding (Bridal), Formal, Party  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,BLACK,E2460_BLACK_8,,shopify,1.0,deny,manual,$732 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2460_Black_1.jpg,1,MILANO FORMALS e2460 E2460_Black_1.jpg,"Formal Gown, Elegant Design, Flattering Silhouette, Exquisite Detailing, Statement Pieces, Showstopper, Special Events  ","Wedding (Bridal), Formal, Party ",E2460,long  ,
e2460,Elegant Evening Long Dress E2460,"<p>Transform your event with this stunning gown that perfectly blends sophistication with a modern twist. Ideal for formal occasions, this dress features an exquisite design with a flattering silhouette that accentuates your figure. Pair it with statement accessories and heels for a captivating look that draws attention wherever you go. Perfect for weddings, galas, or elegant dinners, this dress is sure to be a showstopper in your wardrobe.  </p>
<ul>
<li>Formal Gown</li>
<li>Elegant Design</li>
<li>Flattering Silhouette</li>
<li>Exquisite Detailing</li>
<li>Statement Pieces</li>
<li>Showstopper</li>
<li>Special Events  </li>
</ul>",MILANO FORMALS,long  ,"Long, Formal, Wedding, Gown, Elegant, Party,Wedding (Bridal), Formal, Party  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,14.0,Color,BLACK,E2460_BLACK_14,,shopify,2.0,deny,manual,$732 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2460_Black_1.jpg,1,MILANO FORMALS e2460 E2460_Black_1.jpg,"Formal Gown, Elegant Design, Flattering Silhouette, Exquisite Detailing, Statement Pieces, Showstopper, Special Events  ","Wedding (Bridal), Formal, Party ",E2460,long  ,
e2460,Elegant Evening Long Dress E2460,"<p>Transform your event with this stunning gown that perfectly blends sophistication with a modern twist. Ideal for formal occasions, this dress features an exquisite design with a flattering silhouette that accentuates your figure. Pair it with statement accessories and heels for a captivating look that draws attention wherever you go. Perfect for weddings, galas, or elegant dinners, this dress is sure to be a showstopper in your wardrobe.  </p>
<ul>
<li>Formal Gown</li>
<li>Elegant Design</li>
<li>Flattering Silhouette</li>
<li>Exquisite Detailing</li>
<li>Statement Pieces</li>
<li>Showstopper</li>
<li>Special Events  </li>
</ul>",MILANO FORMALS,long  ,"Long, Formal, Wedding, Gown, Elegant, Party,Wedding (Bridal), Formal, Party  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,18.0,Color,BLACK,E2460_BLACK_18,,shopify,1.0,deny,manual,$732 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2460_Black_1.jpg,1,MILANO FORMALS e2460 E2460_Black_1.jpg,"Formal Gown, Elegant Design, Flattering Silhouette, Exquisite Detailing, Statement Pieces, Showstopper, Special Events  ","Wedding (Bridal), Formal, Party ",E2460,long  ,
e2460,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E2460_Black_2.jpg,2,,,,,,
e2460,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E2460_Black_3.jpg,3,,,,,,
e2460,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E2460_Black_4.jpg,4,,,,,,
e2493,Elegant Wedding Long Dress E2493,"<p>Transform your special moments with this stunning gown, perfect for bridal ceremonies or romantic gatherings. Featuring exquisite detail and flowing fabric, it drapes beautifully, accentuating your silhouette. Ideal for a dream wedding, a bridesmaid role, or as a wedding guest attire, this dress embodies grace and sophistication. Its timeless design promises to create unforgettable memories as you celebrate love and joy in every season.</p>
<ul>
<li>Flowy Dress</li>
<li>Solid</li>
<li>Sleeveless</li>
<li>A-Line</li>
<li>Long Sleeve</li>
<li>Satin</li>
<li>High Slit Gown</li>
</ul>",MILANO FORMALS,long,"Wedding, Bridesmaid, Formal, Flowy, Long Dress, Elegant, Gown,Wedding (Bridal), Bridesmaid, Wedding Guest",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,AQUA,E2493_AQUA_6,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E2493_Lavender_1.jpg,1,MILANO FORMALS e2493 E2493_Lavender_1.png,"Flowy Dress, Solid, Sleeveless, A-Line, Long Sleeve, Satin, High Slit Gown","Wedding (Bridal), Bridesmaid, Wedding Guest",E2493,long,Long Sleeve
